IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
581008;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Radiokarpalgelenk;5-810.08;0;0;1
58100g;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Hüftgelenk;5-810.0g;0;0;1
58100h;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Kniegelenk;5-810.0h;0;0;1
58100k;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, aseptisch: Oberes Sprunggelenk;5-810.0k;0;0;1
581010;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, septisch: Humeroglenoidalgelenk;5-810.10;0;0;1
581014;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, septisch: Humeroulnargelenk;5-810.14;0;0;1
58101g;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, septisch: Hüftgelenk;5-810.1g;0;0;1
58101h;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, septisch: Kniegelenk;5-810.1h;0;0;1
58101k;Arthroskopische Gelenkrevision: Gelenkspülung mit Drainage, septisch: Oberes Sprunggelenk;5-810.1k;0;0;1
581020;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Humeroglenoidalgelenk;5-810.20;0;0;1
581021;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Akromioklavikulargelenk;5-810.21;0;0;1
581024;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Humeroulnargelenk;5-810.24;0;0;1
581025;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Proximales Radioulnargelenk;5-810.25;0;0;1
581027;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Handgelenk n.n.bez.;5-810.27;0;0;1
581028;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Radiokarpalgelenk;5-810.28;0;0;1
581029;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Ulnakarpalgelenk;5-810.29;0;0;1
58102g;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Hüftgelenk;5-810.2g;0;0;1
58102h;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Kniegelenk;5-810.2h;0;0;1
58102k;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Oberes Sprunggelenk;5-810.2k;0;0;1
58102m;Arthroskopische Gelenkrevision: Gelenkmobilisation [Arthrolyse]: Unteres Sprunggelenk;5-810.2m;0;0;1
581030;Arthroskopische Gelenkrevision: Entfernung von Osteosynthesematerial: Humeroglenoidalgelenk;5-810.30;0;0;1
58103h;Arthroskopische Gelenkrevision: Entfernung von Osteosynthesematerial: Kniegelenk;5-810.3h;0;0;1
581040;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Humeroglenoidalgelenk;5-810.40;0;0;1
581041;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Akromioklavikulargelenk;5-810.41;0;0;1
581044;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Humeroulnargelenk;5-810.44;0;0;1
581045;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Proximales Radioulnargelenk;5-810.45;0;0;1
581047;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Handgelenk n.n.bez.;5-810.47;0;0;1
581048;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Radiokarpalgelenk;5-810.48;0;0;1
58104g;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Hüftgelenk;5-810.4g;0;0;1
58104h;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Kniegelenk;5-810.4h;0;0;1
58104k;Arthroskopische Gelenkrevision: Entfernung freier Gelenkkörper: Oberes Sprunggelenk;5-810.4k;0;0;1
581050;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Humeroglenoidalgelenk;5-810.50;0;0;1
581051;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Akromioklavikulargelenk;5-810.51;0;0;1
581054;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Humeroulnargelenk;5-810.54;0;0;1
58105g;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Hüftgelenk;5-810.5g;0;0;1
58105h;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Kniegelenk;5-810.5h;0;0;1
58105k;Arthroskopische Gelenkrevision: Entfernung periartikulärer Verkalkungen: Oberes Sprunggelenk;5-810.5k;0;0;1
581060;Arthroskopische Gelenkrevision: Arthroskopisch assistierte Versorgung einer Fraktur: Humeroglenoidalgelenk;5-810.60;0;0;1
581068;Arthroskopische Gelenkrevision: Arthroskopisch assistierte Versorgung einer Fraktur: Radiokarpalgelenk;5-810.68;0;0;1
58106h;Arthroskopische Gelenkrevision: Arthroskopisch assistierte Versorgung einer Fraktur: Kniegelenk;5-810.6h;0;0;1
581070;Arthroskopische Gelenkrevision: Einlegen eines Medikamententrägers: Humeroglenoidalgelenk;5-810.70;0;0;1
58107g;Arthroskopische Gelenkrevision: Einlegen eines Medikamententrägers: Hüftgelenk;5-810.7g;0;0;1
58107h;Arthroskopische Gelenkrevision: Einlegen eines Medikamententrägers: Kniegelenk;5-810.7h;0;0;1
581090;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Humeroglenoidalgelenk;5-810.90;0;0;1
581091;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Akromioklavikulargelenk;5-810.91;0;0;1
581094;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Humeroulnargelenk;5-810.94;0;0;1
581097;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Handgelenk n.n.bez.;5-810.97;0;0;1
581098;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Radiokarpalgelenk;5-810.98;0;0;1
581099;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Ulnakarpalgelenk;5-810.99;0;0;1
58109g;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Hüftgelenk;5-810.9g;0;0;1
58109h;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Kniegelenk;5-810.9h;0;0;1
58109k;Arthroskopische Gelenkrevision: Resektion von Bandanteilen und Bandresten: Oberes Sprunggelenk;5-810.9k;0;0;1
5810x0;Arthroskopische Gelenkrevision: Sonstige: Humeroglenoidalgelenk;5-810.x0;0;0;1
5810x1;Arthroskopische Gelenkrevision: Sonstige: Akromioklavikulargelenk;5-810.x1;0;0;1
5810x4;Arthroskopische Gelenkrevision: Sonstige: Humeroulnargelenk;5-810.x4;0;0;1
5810xg;Arthroskopische Gelenkrevision: Sonstige: Hüftgelenk;5-810.xg;0;0;1
5810xh;Arthroskopische Gelenkrevision: Sonstige: Kniegelenk;5-810.xh;0;0;1
5810xk;Arthroskopische Gelenkrevision: Sonstige: Oberes Sprunggelenk;5-810.xk;0;0;1
581107;Arthroskopische Operation an der Synovialis: Resektion einer Plica synovialis: Handgelenk n.n.bez.;5-811.07;0;0;1
58110h;Arthroskopische Operation an der Synovialis: Resektion einer Plica synovialis: Kniegelenk;5-811.0h;0;0;1
58110x;Arthroskopische Operation an der Synovialis: Resektion einer Plica synovialis: Sonstige;5-811.0x;0;0;1
58111g;Arthroskopische Operation an der Synovialis: Resektion an einem Fettkörper (z. B. Hoffa-Fettkörper): Hüftgelenk;5-811.1g;0;0;1
58111h;Arthroskopische Operation an der Synovialis: Resektion an einem Fettkörper (z. B. Hoffa-Fettkörper): Kniegelenk;5-811.1h;0;0;1
581120;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Humeroglenoidalgelenk;5-811.20;0;0;1
581121;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Akromioklavikulargelenk;5-811.21;0;0;1
581124;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Humeroulnargelenk;5-811.24;0;0;1
581125;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Proximales Radioulnargelenk;5-811.25;0;0;1
581126;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Distales Radioulnargelenk;5-811.26;0;0;1
581127;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Handgelenk n.n.bez.;5-811.27;0;0;1
581128;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Radiokarpalgelenk;5-811.28;0;0;1
581129;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Ulnakarpalgelenk;5-811.29;0;0;1
58112g;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Hüftgelenk;5-811.2g;0;0;1
58112h;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Kniegelenk;5-811.2h;0;0;1
58112k;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Oberes Sprunggelenk;5-811.2k;0;0;1
58112m;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Unteres Sprunggelenk;5-811.2m;0;0;1
58112x;Arthroskopische Operation an der Synovialis: Synovektomie, partiell: Sonstige;5-811.2x;0;0;1
581130;Arthroskopische Operation an der Synovialis: Synovektomie, total: Humeroglenoidalgelenk;5-811.30;0;0;1
581131;Arthroskopische Operation an der Synovialis: Synovektomie, total: Akromioklavikulargelenk;5-811.31;0;0;1
581134;Arthroskopische Operation an der Synovialis: Synovektomie, total: Humeroulnargelenk;5-811.34;0;0;1
581135;Arthroskopische Operation an der Synovialis: Synovektomie, total: Proximales Radioulnargelenk;5-811.35;0;0;1
58113g;Arthroskopische Operation an der Synovialis: Synovektomie, total: Hüftgelenk;5-811.3g;0;0;1
58113h;Arthroskopische Operation an der Synovialis: Synovektomie, total: Kniegelenk;5-811.3h;0;0;1
58113k;Arthroskopische Operation an der Synovialis: Synovektomie, total: Oberes Sprunggelenk;5-811.3k;0;0;1
581140;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Humeroglenoidalgelenk;5-811.40;0;0;1
581141;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Akromioklavikulargelenk;5-811.41;0;0;1
581144;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Humeroulnargelenk;5-811.44;0;0;1
581147;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Handgelenk n.n.bez.;5-811.47;0;0;1
58114g;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Hüftgelenk;5-811.4g;0;0;1
58114h;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Kniegelenk;5-811.4h;0;0;1
58114k;Arthroskopische Operation an der Synovialis: Elektrothermische Denervierung von Synovialis und Kapselgewebe: Oberes Sprunggelenk;5-811.4k;0;0;1
5811x0;Arthroskopische Operation an der Synovialis: Sonstige: Humeroglenoidalgelenk;5-811.x0;0;0;1
5811xg;Arthroskopische Operation an der Synovialis: Sonstige: Hüftgelenk;5-811.xg;0;0;1
5811xh;Arthroskopische Operation an der Synovialis: Sonstige: Kniegelenk;5-811.xh;0;0;1
5811xk;Arthroskopische Operation an der Synovialis: Sonstige: Oberes Sprunggelenk;5-811.xk;0;0;1
581200;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Humeroglenoidalgelenk;5-812.00;0;0;1
581201;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Akromioklavikulargelenk;5-812.01;0;0;1
581204;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Humeroulnargelenk;5-812.04;0;0;1
581207;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Handgelenk n.n.bez.;5-812.07;0;0;1
581208;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Radiokarpalgelenk;5-812.08;0;0;1
581209;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Ulnakarpalgelenk;5-812.09;0;0;1
58120g;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Hüftgelenk;5-812.0g;0;0;1
58120h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Kniegelenk;5-812.0h;0;0;1
58120k;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Exzision von erkranktem Gewebe am Gelenkknorpel: Oberes Sprunggelenk;5-812.0k;0;0;1
58123g;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Refixation eines osteochondralen Fragmentes: Hüftgelenk;5-812.3g;0;0;1
58123h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Refixation eines osteochondralen Fragmentes: Kniegelenk;5-812.3h;0;0;1
58124g;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Spongiosaplastik: Hüftgelenk;5-812.4g;0;0;1
58124h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Spongiosaplastik: Kniegelenk;5-812.4h;0;0;1
58124k;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Spongiosaplastik: Oberes Sprunggelenk;5-812.4k;0;0;1
58125;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusresektion, partiell;5-812.5;0;0;1
58126;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusresektion, total;5-812.6;0;0;1
58127;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Meniskusrefixation;5-812.7;0;0;1
58128g;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Entnahme eines Knorpeltransplantates: Hüftgelenk;5-812.8g;0;0;1
58128h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Entnahme eines Knorpeltransplantates: Kniegelenk;5-812.8h;0;0;1
58128k;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Entnahme eines Knorpeltransplantates: Oberes Sprunggelenk;5-812.8k;0;0;1
58129h;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpeltransplantation: Kniegelenk;5-812.9h;0;0;1
5812b;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion des Discus triangularis;5-812.b;0;0;1
5812c;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Implantation eines künstlichen Meniskus;5-812.c;0;0;1
5812e0;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Humeroglenoidalgelenk;5-812.e0;0;0;1
5812e1;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Akromioklavikulargelenk;5-812.e1;0;0;1
5812e4;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Humeroulnargelenk;5-812.e4;0;0;1
5812e5;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Proximales Radioulnargelenk;5-812.e5;0;0;1
5812e6;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Distales Radioulnargelenk;5-812.e6;0;0;1
5812e7;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Handgelenk n.n.bez.;5-812.e7;0;0;1
5812e8;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Radiokarpalgelenk;5-812.e8;0;0;1
5812e9;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Ulnakarpalgelenk;5-812.e9;0;0;1
5812eg;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Hüftgelenk;5-812.eg;0;0;1
5812eh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Kniegelenk;5-812.eh;0;0;1
5812ek;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Oberes Sprunggelenk;5-812.ek;0;0;1
5812ex;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Knorpelglättung (Chondroplastik): Sonstige;5-812.ex;0;0;1
5812f0;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Humeroglenoidalgelenk;5-812.f0;0;0;1
5812f1;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Akromioklavikulargelenk;5-812.f1;0;0;1
5812f4;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Humeroulnargelenk;5-812.f4;0;0;1
5812f7;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Handgelenk n.n.bez.;5-812.f7;0;0;1
5812fg;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Hüftgelenk;5-812.fg;0;0;1
5812fh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Kniegelenk;5-812.fh;0;0;1
5812fk;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung (z.B. nach Pridie, Mikrofrakturierung, Abrasionsarthroplastik): Oberes Sprunggelenk;5-812.fk;0;0;1
5812gh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Subchondrale Knocheneröffnung mit Einbringen eines azellulären Implantates: Kniegelenk;5-812.gh;0;0;1
5812hh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Autogene matrixinduzierte Chondrozytentransplantation: Kniegelenk;5-812.hh;0;0;1
5812j;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Naht/Straffung des Discus triangularis;5-812.j;0;0;1
5812k0;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Humeroglenoidalgelenk;5-812.k0;0;0;1
5812k1;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Akromioklavikulargelenk;5-812.k1;0;0;1
5812k4;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Humeroulnargelenk;5-812.k4;0;0;1
5812k5;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Proximales Radioulnargelenk;5-812.k5;0;0;1
5812kg;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Hüftgelenk;5-812.kg;0;0;1
5812kh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Kniegelenk;5-812.kh;0;0;1
5812kk;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Oberes Sprunggelenk;5-812.kk;0;0;1
5812kr;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Resektion eines oder mehrerer Osteophyten: Zehengelenk;5-812.kr;0;0;1
5812x0;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Sonstige: Humeroglenoidalgelenk;5-812.x0;0;0;1
5812xg;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Sonstige: Hüftgelenk;5-812.xg;0;0;1
5812xh;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Sonstige: Kniegelenk;5-812.xh;0;0;1
5812xk;Arthroskopische Operation am Gelenkknorpel und an den Menisken: Sonstige: Oberes Sprunggelenk;5-812.xk;0;0;1
58130;Arthroskopische Refixation und Plastik am Kapselbandapparat des Kniegelenkes: Naht eines vorderen Kreuzbandes;5-813.0;0;0;1
